bootstrap_id,source_bootstrap_id,model_id,model_name,model_base_name,model_setting,scenario,scenario_code,scenario_name,utility,source_version
805,q1_uncertainty_normal_approx_0805,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9233934799653298,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9462864598416657,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8824582723836594,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.901077839655255,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8069401611240076,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6629350749406302,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6786642054526352,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8673604473061842,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6773745297030995,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8432831589057825,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9419284309278086,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8640784425112772,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8470896706741227,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9476298653591262,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9259247621364006,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7608616107122786,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9130890758533576,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9071792045444903,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8484153415841541,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8958041771316949,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9471846937293948,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9854698659921062,Q2_SCENARIO_UTILITY_v1.0
805,q1_uncertainty_normal_approx_0805,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9237109343296988,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.8936008407223253,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8551292085017842,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8184265579856941,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8571131216603204,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8125185469483533,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.7929379870513437,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8616958507945623,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8760603535960583,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8755833777411898,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8229268786709482,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.917018729918623,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8097773890205797,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6327754546138794,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6403199083808154,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8796418835095664,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.62181964444576,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8162225139335917,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9086466460595175,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8477533517949242,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8330007409218356,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.8672261887684538,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.816590485955096,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7886528105862015,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.959493585218181,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8242106295572849,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.7713644521617565,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8144998813672143,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.8314125274568305,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.8565565590675414,Q2_SCENARIO_UTILITY_v1.0
806,q1_uncertainty_normal_approx_0806,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.8264477305762319,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9506735840245316,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.9181773778504916,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.86388747838599,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8639997884116121,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8662594393706055,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8608956209548948,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.9317900443778525,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9162011558680844,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9353042874284011,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8627843658450194,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.971415111973837,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.9169467041517159,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6521477240109006,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6465663014549045,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8944299388520676,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6539971981718266,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8713200045337142,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9318905898223732,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.9263324518937273,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8555657017780142,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9731450722952342,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9119778123842632,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7591048529561673,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.8688522394356542,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9227367257575934,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.844242180715874,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8915843443131306,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9489676403625735,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9350308826501796,Q2_SCENARIO_UTILITY_v1.0
807,q1_uncertainty_normal_approx_0807,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.921655488153005,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9517335783996462,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8942023470281991,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8703520155267206,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.84928159881407,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8525427305194793,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8248296713902358,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.9244879458614613,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9189175136173254,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9275597465129477,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8524721759314614,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9150828422908122,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8061114520771193,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6602736252044514,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6348933594932491,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8493995063722768,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.632397709454397,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.842608668327451,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9371807047049954,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8376146633933057,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8074325417483684,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9702670452293792,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.895653366410751,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.9073161295470958,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9556231317680998,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8877956975108457,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.844889974564678,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8785593443403298,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9088739945983934,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9807973092925969,Q2_SCENARIO_UTILITY_v1.0
808,q1_uncertainty_normal_approx_0808,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.901650498209217,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9311348860616916,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8964734918565956,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8468800575475205,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8523640329253723,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7894542047796621,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8349320207286292,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8836082020193399,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8555583091006999,Q2_SCENARIO_UTILITY_v1.0
809,q1_uncertainty_normal_approx_0809,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8958592845415057,Q2_SCENARIO_UTILITY_v1.0
