bootstrap,dimension,converged,message
1468,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1468,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1468,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1468,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1468,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1469,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1469,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1469,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1469,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1469,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1470,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1470,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1470,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1470,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1470,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1471,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1471,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1471,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1471,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1471,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1472,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1472,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1472,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1472,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1472,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1473,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1473,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1473,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1473,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1473,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1474,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1474,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1474,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1474,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1474,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1475,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1475,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1475,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1475,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1475,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1476,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1476,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1476,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1476,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1476,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1477,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1477,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1477,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1477,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1477,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1478,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1478,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1478,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1478,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1478,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1479,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1479,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1479,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1479,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1479,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1480,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1480,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1480,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1480,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1480,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1481,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1481,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1481,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1481,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1481,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1482,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1482,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1482,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1482,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1482,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1483,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1483,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1483,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1483,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1483,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1484,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1484,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1484,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1484,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1484,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1485,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1485,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1485,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1485,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1485,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1486,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1486,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1486,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1486,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1486,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1487,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1487,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1487,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1487,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1487,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1488,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1488,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1488,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1488,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1488,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1489,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1489,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1489,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1489,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1489,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1490,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1490,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1490,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1490,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1490,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1491,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1491,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1491,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1491,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1491,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1492,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1492,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1492,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1492,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1492,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1493,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1493,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1493,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1493,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1493,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1494,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1494,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1494,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1494,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1494,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1495,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1495,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1495,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1495,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1495,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1496,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1496,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1496,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1496,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1496,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1497,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1497,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1497,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1497,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1497,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1498,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1498,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1498,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1498,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1498,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1499,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1499,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1499,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1499,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1499,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1500,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1500,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1500,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1500,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1500,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1501,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1501,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1501,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1501,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1501,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1502,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1502,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1502,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1502,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1502,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1503,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1503,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1503,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1503,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1503,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1504,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1504,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1504,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1504,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1504,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1505,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1505,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1505,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1505,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1505,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1506,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1506,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1506,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1506,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1506,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1507,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1507,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1507,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1507,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1507,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1508,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1508,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1508,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1508,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1508,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1509,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1509,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1509,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1509,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1509,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1510,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1510,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1510,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1510,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1510,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1511,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1511,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1511,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1511,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1511,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1512,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1512,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1512,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1512,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1512,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1513,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1513,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1513,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1513,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1513,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1514,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1514,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1514,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1514,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1514,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1515,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1515,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1515,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1515,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1515,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1516,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1516,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1516,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1516,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1516,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1517,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1517,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1517,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1517,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1517,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1518,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1518,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1518,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1518,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1518,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1519,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1519,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1519,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1519,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1519,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1520,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1520,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1520,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1520,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1520,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1521,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1521,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1521,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1521,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1521,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1522,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1522,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1522,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1522,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1522,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1523,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1523,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1523,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1523,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1523,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1524,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1524,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1524,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1524,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1524,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1525,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1525,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1525,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1525,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1525,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1526,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1526,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1526,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1526,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1526,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1527,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1527,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1527,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1527,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1527,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1528,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1528,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1528,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1528,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1528,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1529,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1529,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1529,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1529,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1529,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1530,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1530,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1530,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1530,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1530,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1531,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1531,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1531,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1531,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1531,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1532,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1532,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1532,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1532,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1532,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1533,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1533,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1533,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1533,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1533,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1534,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1534,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
